Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
192.168.10.5-192.168.10.8-9290-53851-6,192.168.10.8,53851,192.168.10.5,9290,6,6/7/2017 3:33,48,2,0,4,0,2,2,2,0,0,0,0,0,83333.33333,41666.66667,48,0,48,48,48,48,0,48,48,0,0,0,0,0,0,0,0,0,48,0,41666.66667,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,3,2,0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0,0,0,0,0,0,0,0,BENIGN
192.168.10.14-108.59.6.118-50793-80-6,192.168.10.14,50793,108.59.6.118,80,6,4/7/2017 9:48,9599503,2,0,0,0,0,0,0,0,0,0,0,0,0,0.208344119,9599503,0,9599503,9599503,9599503,9599503,0,9599503,9599503,0,0,0,0,0,0,0,0,0,40,0,0.208344119,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,64800,-1,0,20,0,0,0,0,9599503,0,9599503,9599503,BENIGN
192.168.10.9-34.196.100.183-6954-443-6,34.196.100.183,443,192.168.10.9,6954,6,4/7/2017 2:13,1,2,0,0,0,0,0,0,0,0,0,0,0,0,2000000,1,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,40,0,2000000,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,114,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-62298-17,192.168.10.3,62298,192.168.10.1,53,17,7/7/2017 10:32,95053162,3,3,141,325,52,40,47,6.244997998,189,56,108.3333333,70.88253193,4.902519708,0.063122571,19000000,40500000,91400000,30355,95000000,47500000,62100000,91400000,3621622,95000000,47500000,62100000,91400000,3621680,0,0,0,0,72,60,0.031561286,0.031561286,40,189,74,52.17598426,2722.333333,0,0,0,0,0,0,0,0,1,86.33333333,47,108.3333333,72,0,0,0,0,0,0,3,141,3,325,-1,-1,2,20,3652222,0,3652222,3652222,91400000,0,91400000,91400000,BENIGN
192.168.10.1-192.168.10.3-53-62086-17,192.168.10.3,62086,192.168.10.1,53,17,3/7/2017 9:44,79839,1,1,50,66,50,50,50,0,66,66,66,0,1452.92401,25.05041396,79839,0,79839,79839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,12.52520698,12.52520698,50,66,55.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,83,50,66,32,0,0,0,0,0,0,1,50,1,66,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.9-53-59119-17,192.168.10.9,59119,192.168.10.3,53,17,7/7/2017 10:10,92105,2,2,60,226,30,30,30,0,113,113,113,0,3105.151729,43.42869551,30701.66667,53171.65039,92099,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,21.71434776,21.71434776,30,113,63.2,45.46097227,2066.7,0,0,0,0,0,0,0,0,1,79,30,113,40,0,0,0,0,0,0,2,60,2,226,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-53382-4004-6,172.16.0.1,53382,192.168.10.50,4004,6,7/7/2017 2:54,41,1,1,0,6,0,0,0,0,6,6,6,0,146341.4634,48780.4878,41,0,41,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,24390.2439,24390.2439,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan
192.168.10.16-23.194.140.72-47650-443-6,192.168.10.16,47650,23.194.140.72,443,6,3/7/2017 2:11,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,1,0,0,0,0,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,0,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-52321-17,192.168.10.5,52321,192.168.10.3,53,17,7/7/2017 10:17,47181,4,2,112,612,28,28,28,0,306,306,306,0,15345.16013,127.1698353,9436.2,12945.89932,24828,3,24835,8278.333333,14332.43177,24828,3,4,4,0,4,4,0,0,0,0,80,40,84.77989021,42.38994511,28,306,107.4285714,135.6501101,18400.95238,0,0,0,0,0,0,0,0,0,125.3333333,28,306,80,0,0,0,0,0,0,4,112,2,612,-1,-1,3,20,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.1-192.168.10.3-53-61104-17,192.168.10.3,61104,192.168.10.1,53,17,5/7/2017 12:56,181057,1,1,42,98,42,42,42,0,98,98,98,0,773.2371574,11.04624511,181057,0,181057,181057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,5.523122553,5.523122553,42,98,60.66666667,32.33161507,1045.333333,0,0,0,0,0,0,0,0,1,91,42,98,32,0,0,0,0,0,0,1,42,1,98,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
178.255.83.1-192.168.10.14-80-54703-6,192.168.10.14,54703,178.255.83.1,80,6,3/7/2017 1:03,47399,3,4,436,870,430,0,145.3333333,246.5468177,858,0,217.5,427.0093676,27553.32391,147.6824406,7899.833333,11930.96196,23330,4,23643,11821.5,16332.04533,23370,273,24126,8042,13561.83631,23700,4,0,0,0,0,72,92,63.29247452,84.38996603,0,858,163.25,318.0223487,101138.2143,0,0,0,1,0,0,0,0,1,186.5714286,145.3333333,217.5,72,0,0,0,0,0,0,3,436,4,870,8192,31,2,20,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
172.16.0.1-192.168.10.50-52222-80-6,172.16.0.1,52222,192.168.10.50,80,6,5/7/2017 10:54,101452630,8,6,698,11595,346,0,87.25,159.7173843,5792,0,1932.5,2181.008184,121.1698504,0.137995437,7804048.462,28000000,101000000,1,101000000,14500000,38200000,101000000,1,357362,71472.4,102867.6996,223914,46,0,0,0,0,252,200,0.078854535,0.059140902,0,5792,819.5333333,1611.482586,2596876.124,0,0,0,0,1,0,0,0,0,878.0714286,87.25,1932.5,252,0,0,0,0,0,0,8,698,6,11595,251,235,3,20,6,0,6,6,101000000,0,101000000,101000000,DoS Hulk
192.168.10.16-209.85.201.154-56670-443-6,209.85.201.154,443,192.168.10.16,56670,6,6/7/2017 1:48,38,1,1,0,0,0,0,0,0,0,0,0,0,0,52631.57895,38,0,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26315.78947,26315.78947,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,357,354,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-104.18.36.50-3259-443-6,104.18.36.50,443,192.168.10.9,3259,6,4/7/2017 10:22,316,2,0,0,0,0,0,0,0,0,0,0,0,0,6329.113924,316,0,316,316,316,316,0,316,316,0,0,0,0,0,0,0,0,0,40,0,6329.113924,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,32,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-35126-80-6,172.16.0.1,35126,192.168.10.50,80,6,5/7/2017 10:57,100028717,6,6,340,11595,340,0,56.66666667,138.8044188,5792,0,1932.5,2181.008184,119.3157361,0.119965549,9093519.727,30100000,99900000,1,99900000,20000000,44700000,99900000,1,168521,33704.2,69195.08772,157191,14,0,0,0,0,200,200,0.059982775,0.059982775,0,5792,918.0769231,1716.335071,2945806.077,0,0,0,0,1,0,0,0,1,994.5833333,56.66666667,1932.5,200,0,0,0,0,0,0,6,340,6,11595,274,235,1,32,5,0,5,5,99900000,0,99900000,99900000,DoS Hulk
192.168.10.3-192.168.10.8-53-63036-17,192.168.10.8,63036,192.168.10.3,53,17,5/7/2017 2:00,139,2,2,98,130,49,49,49,0,65,65,65,0,1640287.77,28776.97842,46.33333333,75.05553499,133,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,64,64,14388.48921,14388.48921,49,65,55.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,69.25,49,65,64,0,0,0,0,0,0,2,98,2,130,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.51-443-52970-6,192.168.10.51,52970,172.16.0.1,443,6,5/7/2017 2:21,3,2,0,31,0,31,0,15.5,21.92031022,0,0,0,0,10300000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,1,0,0,0,64,0,666666.6667,0,0,31,20.66666667,17.89785834,320.3333333,0,1,0,0,1,0,0,0,0,31,15.5,0,64,0,0,0,0,0,0,2,31,0,0,252,-1,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.9-217.68.217.20-12452-443-6,217.68.217.20,443,192.168.10.9,12452,6,4/7/2017 4:29,571,3,0,0,0,0,0,0,0,0,0,0,0,0,5253.940455,285.5,398.1011178,567,4,571,285.5,398.1011178,567,4,0,0,0,0,0,0,0,0,0,60,0,5253.940455,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,60,0,0,0,0,0,0,3,0,0,0,4701,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
178.250.0.78-192.168.10.5-443-58904-6,178.250.0.78,443,192.168.10.5,58904,6,4/7/2017 3:14,998920,2,0,0,0,0,0,0,0,0,0,0,0,0,2.002162335,998920,0,998920,998920,998920,998920,0,998920,998920,0,0,0,0,0,0,0,0,0,40,0,2.002162335,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,40,0,0,0,0,0,0,2,0,0,0,4972,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-52189-80-6,172.16.0.1,52189,192.168.10.50,80,6,7/7/2017 4:08,3670782,4,0,24,0,6,6,6,0,0,0,0,0,6.538116401,1.089686067,1223594,2118496.464,3669823,316,3670782,1223594,2118496.464,3669823,316,0,0,0,0,0,0,0,0,0,80,0,1.089686067,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-44478-6007-6,172.16.0.1,44478,192.168.10.50,6007,6,7/7/2017 2:54,48,1,1,0,6,0,0,0,0,6,6,6,0,125000,41666.66667,48,0,48,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,20833.33333,20833.33333,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan
192.168.10.16-192.168.10.50-137-137-17,192.168.10.50,137,192.168.10.16,137,17,7/7/2017 1:01,4,2,0,124,0,62,62,62,0,0,0,0,0,31000000,500000,4,0,4,4,4,4,0,4,4,0,0,0,0,0,0,0,0,0,40,0,500000,0,62,62,62,0,0,0,0,0,0,0,0,0,0,0,93,62,0,40,0,0,0,0,0,0,2,124,0,0,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
157.240.2.7-192.168.10.14-443-65527-6,192.168.10.14,65527,157.240.2.7,443,6,6/7/2017 2:50,314025,7,10,514,4102,190,0,73.42857143,88.26259522,1410,0,410.2,585.4502161,14699.4666,54.13581721,19626.5625,25218.73472,72002,3,278950,46491.66667,18457.28826,72002,30218,278649,30961,47220.66153,107554,3,0,0,0,0,152,212,22.29121885,31.84459836,0,1410,256.4444444,464.5139423,215773.2026,0,0,0,1,0,0,0,0,1,271.5294118,73.42857143,410.2,152,0,0,0,0,0,0,7,514,10,4102,8192,119,6,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-61292-17,192.168.10.14,61292,192.168.10.3,53,17,3/7/2017 9:12,362,2,2,62,94,31,31,31,0,47,47,47,0,430939.2265,11049.72376,120.6666667,204.6712812,357,2,2,2,0,2,2,3,3,0,3,3,0,0,0,0,64,64,5524.861878,5524.861878,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31,47,64,0,0,0,0,0,0,2,62,2,94,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-49721-80-6,172.16.0.1,49721,192.168.10.50,80,6,7/7/2017 4:15,60262,3,5,26,11601,20,0,8.666666667,10.26320288,7300,0,2320.2,3022.508098,192940.8251,132.7536424,8608.857143,17347.25196,46326,46,13624,6812,9379.064346,13444,180,60166,15041.5,21797.58093,46326,92,0,0,0,0,72,112,49.78261591,82.97102652,0,7300,1291.888889,2460.652985,6054813.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS
172.16.0.1-192.168.10.50-50160-80-6,172.16.0.1,50160,192.168.10.50,80,6,5/7/2017 10:49,84665935,5,6,339,11595,327,0,67.8,144.9282581,7240,0,1932.5,3126.682571,140.953974,0.129922383,8466593.5,26700000,84500000,6,84500000,21100000,42300000,84500000,6,84700000,16900000,37800000,84500000,192,0,0,0,0,144,200,0.059055628,0.070866754,0,7240,995,2326.034354,5410435.818,1,0,0,0,0,0,0,0,1,1085.454545,67.8,1932.5,144,0,0,0,0,0,0,5,339,6,11595,0,235,2,20,8952,0,8952,8952,84500000,0,84500000,84500000,DoS Hulk
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.3-192.168.10.19-53-12499-17,192.168.10.19,12499,192.168.10.3,53,17,7/7/2017 3:12,240,2,2,96,180,48,48,48,0,90,90,90,0,1150000,16666.66667,80,57.15767665,146,47,47,47,0,47,47,47,47,0,47,47,0,0,0,0,40,40,8333.333333,8333.333333,48,90,64.8,23.00434742,529.2,0,0,0,0,0,0,0,0,1,81,48,90,40,0,0,0,0,0,0,2,96,2,180,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.1-192.168.10.3-53-60973-17,192.168.10.3,60973,192.168.10.1,53,17,3/7/2017 4:57,46309,1,1,61,111,61,61,61,0,111,111,111,0,3714.180829,43.18814917,46309,0,46309,46309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,20,21.59407459,21.59407459,61,111,77.66666667,28.86751346,833.3333333,0,0,0,0,0,0,0,0,1,116.5,61,111,20,0,0,0,0,0,0,1,61,1,111,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.1-192.168.10.3-53-60544-17,192.168.10.3,60544,192.168.10.1,53,17,4/7/2017 4:20,31523,1,1,59,107,59,59,59,0,107,107,107,0,5265.996257,63.44573803,31523,0,31523,31523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,32,31.72286902,31.72286902,59,107,75,27.71281292,768,0,0,0,0,0,0,0,0,1,112.5,59,107,20,0,0,0,0,0,0,1,59,1,107,-1,-1,0,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.8-74.117.199.102-50603-443-6,192.168.10.8,50603,74.117.199.102,443,6,3/7/2017 11:04,5198,3,0,65,0,53,6,21.66666667,27.13546265,0,0,0,0,12504.80954,577.1450558,2599,3607.658798,5150,48,5198,2599,3607.658798,5150,48,0,0,0,0,0,0,0,0,0,60,0,577.1450558,0,6,53,17.75,23.5,552.25,0,0,0,0,1,0,0,0,0,23.66666667,21.66666667,0,60,0,0,0,0,0,0,3,65,0,0,16229,-1,2,20,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-46112-636-6,172.16.0.1,46112,192.168.10.50,636,6,7/7/2017 2:54,44,1,1,0,6,0,0,0,0,6,6,6,0,136363.6364,45454.54545,44,0,44,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,20,22727.27273,22727.27273,0,6,2,3.464101615,12,0,0,0,1,0,0,0,0,1,3,0,6,40,0,0,0,0,0,0,1,0,1,6,29200,0,0,40,0,0,0,0,0,0,0,0,PortScan
192.168.10.9-192.168.10.50-6695-22-6,192.168.10.9,6695,192.168.10.50,22,6,3/7/2017 3:22,1429894,35,40,2686,6718,408,0,76.74285714,105.4269591,976,0,167.95,324.0548347,6576.711281,52.45144046,19322.89189,113331.4199,953766,0,1429894,42055.70588,178372.4821,996413,1,475999,12205.10256,36298.22984,204670,1,0,0,0,0,724,824,24.47733888,27.97410158,0,976,123.7368421,248.8413882,61922.03649,0,0,0,1,0,0,0,0,1,125.3866667,76.74285714,167.95,724,0,0,0,0,0,0,35,2686,40,6718,8192,245,33,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.14-53-49444-17,192.168.10.14,49444,192.168.10.3,53,17,4/7/2017 9:18,129413,4,2,220,452,55,55,55,0,226,226,226,0,5192.677706,46.36319381,25882.6,40424.97248,92244,4,92297,30765.66667,53241.8032,92244,4,4,4,0,4,4,0,0,0,0,128,64,30.90879587,15.45439794,55,226,103.8571429,83.43945624,6962.142857,0,0,0,0,0,0,0,0,0,121.1666667,55,226,128,0,0,0,0,0,0,4,220,2,452,-1,-1,3,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-43109-27355-6,172.16.0.1,43109,192.168.10.50,27355,6,7/7/2017 2:51,106,1,1,2,6,2,2,2,0,6,6,6,0,75471.69811,18867.92453,106,0,106,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,20,9433.962264,9433.962264,2,6,3.333333333,2.309401077,5.333333333,0,0,0,1,0,0,0,0,1,5,2,6,24,0,0,0,0,0,0,1,2,1,6,1024,0,0,24,0,0,0,0,0,0,0,0,PortScan
192.168.10.3-192.168.10.51-53-16756-17,192.168.10.51,16756,192.168.10.3,53,17,3/7/2017 1:13,161,2,2,86,204,43,43,43,0,102,102,102,0,1801242.236,24844.7205,53.66666667,86.89265408,154,3,4,4,0,4,4,3,3,0,3,3,0,0,0,0,64,64,12422.36025,12422.36025,43,102,66.6,32.31563089,1044.3,0,0,0,0,0,0,0,0,1,83.25,43,102,64,0,0,0,0,0,0,2,86,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-89.163.159.104-51593-80-6,192.168.10.5,51593,89.163.159.104,80,6,6/7/2017 11:35,53,2,0,12,0,6,6,6,0,0,0,0,0,226415.0943,37735.84906,53,0,53,53,53,53,0,53,53,0,0,0,0,0,0,0,0,0,40,0,37735.84906,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,256,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.5-72.21.206.141-50926-443-6,72.21.206.141,443,192.168.10.5,50926,6,3/7/2017 3:57,3,2,0,12,0,6,6,6,0,0,0,0,0,4000000,666666.6667,3,0,3,3,3,3,0,3,3,0,0,0,0,0,0,0,0,0,40,0,666666.6667,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,9,6,0,40,0,0,0,0,0,0,2,12,0,0,440,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-192.168.10.50-45860-139-6,192.168.10.12,45860,192.168.10.50,139,6,4/7/2017 10:38,83,3,1,4,4,4,0,1.333333333,2.309401077,4,4,4,0,96385.54217,48192.77108,27.66666667,42.72391992,77,3,83,41.5,54.44722215,80,3,0,0,0,0,0,1,0,0,0,96,32,36144.57831,12048.19277,0,4,2.4,2.19089023,4.8,0,1,0,0,1,0,0,0,0,3,1.333333333,4,96,0,0,0,0,0,0,3,4,1,4,302,302,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.12-61.251.165.12-37912-80-6,192.168.10.12,37912,61.251.165.12,80,6,7/7/2017 4:01,416372,3,4,654,421,654,0,218,377.5870761,421,0,105.25,210.5,2581.825867,16.81188937,69395.33333,106798.6121,207337,3,207684,103842,146467.2702,207410,274,209035,69678.33333,119402.6558,207550,3,0,0,0,0,104,136,7.205095443,9.606793925,0,654,134.375,256.4883386,65786.26786,0,0,0,1,0,0,0,0,1,153.5714286,218,105.25,104,0,0,0,0,0,0,3,654,4,421,29200,5034,1,32,0,0,0,0,0,0,0,0,BENIGN
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
192.168.10.16-54.210.220.92-49692-443-6,54.210.220.92,443,192.168.10.16,49692,6,5/7/2017 5:04,73,1,1,0,0,0,0,0,0,0,0,0,0,0,27397.26027,73,0,73,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,13698.63014,13698.63014,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,118,297,0,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.5-53-60301-17,192.168.10.5,60301,192.168.10.3,53,17,3/7/2017 4:15,30941,2,2,58,122,29,29,29,0,61,61,61,0,5817.523674,129.2783039,10313.66667,17858.59853,30935,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,64.63915193,64.63915193,29,61,41.8,17.52712184,307.2,0,0,0,0,0,0,0,0,1,52.25,29,61,40,0,0,0,0,0,0,2,58,2,122,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
172.217.9.238-192.168.10.19-80-40868-6,172.217.9.238,80,192.168.10.19,40868,6,6/7/2017 9:35,16,1,1,0,0,0,0,0,0,0,0,0,0,0,125000,16,0,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,62500,62500,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,32,0,0,0,0,0,0,1,0,1,0,349,252,0,32,0,0,0,0,0,0,0,0,BENIGN
172.16.0.1-192.168.10.50-39132-80-6,172.16.0.1,39132,192.168.10.50,80,6,5/7/2017 10:47,989,2,0,0,0,0,0,0,0,0,0,0,0,0,2022.244692,989,0,989,989,989,989,0,989,989,0,0,0,0,0,0,0,0,0,64,0,2022.244692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,64,0,0,0,0,0,0,2,0,0,0,251,-1,0,32,0,0,0,0,0,0,0,0,DoS Hulk
172.16.0.1-192.168.10.50-15574-80-6,172.16.0.1,15574,192.168.10.50,80,6,7/7/2017 3:57,870082,5,0,30,0,6,6,6,0,0,0,0,0,34.47950883,5.746584805,217520.5,433043.7667,867085,3,870082,217520.5,433043.7667,867085,3,0,0,0,0,0,0,0,0,0,100,0,5.746584805,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS
172.217.12.147-192.168.10.14-443-57368-6,192.168.10.14,57368,172.217.12.147,443,6,5/7/2017 4:00,116965041,14,14,619,4925,191,0,44.21428571,62.17738715,1430,0,351.7857143,567.1290965,47.3987779,0.239387767,4332038.556,15500000,58500000,1,117000000,8997310.846,21900000,58500000,374,117000000,8990566.385,21900000,58600000,3,0,0,0,0,292,292,0.119693884,0.119693884,0,1430,191.1724138,419.6755608,176127.5764,0,0,0,1,0,0,0,0,1,198,44.21428571,351.7857143,292,0,0,0,0,0,0,14,619,14,4925,8192,351,13,20,177635.5,102719.2808,250269,105002,58300000,402043.9452,58500000,58000000,BENIGN
192.168.10.8-52.219.72.4-51797-443-6,52.219.72.4,443,192.168.10.8,51797,6,6/7/2017 12:00,240,2,1,37,6,31,6,18.5,17.67766953,6,6,6,0,179166.6667,12500,120,69.29646456,169,71,240,240,0,240,240,0,0,0,0,0,1,0,0,0,40,20,8333.333333,4166.666667,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6,40,0,0,0,0,0,0,2,37,1,6,62,0,1,20,0,0,0,0,0,0,0,0,BENIGN
192.168.10.17-54.210.220.92-53236-443-6,54.210.220.92,443,192.168.10.17,53236,6,6/7/2017 3:05,341,3,0,31,0,31,0,10.33333333,17.89785834,0,0,0,0,90909.09091,8797.653959,170.5,173.2411614,293,48,341,170.5,173.2411614,293,48,0,0,0,0,0,0,0,0,0,96,0,8797.653959,0,0,31,7.75,15.5,240.25,0,0,0,0,1,0,0,0,0,10.33333333,10.33333333,0,96,0,0,0,0,0,0,3,31,0,0,110,-1,1,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.25-23.203.98.109-55597-443-6,192.168.10.25,55597,23.203.98.109,443,6,4/7/2017 1:25,129278,13,11,1094,15327,853,0,84.15384615,234.6599832,4344,0,1393.363636,1452.574285,127020.8388,185.6464364,5620.782609,11802.02496,33844,3,129278,10773.16667,16103.88229,39580,3,75987,7598.7,14044.47566,34181,181,0,0,0,0,428,360,100.5584864,85.08795,0,4344,656.84,1162.301656,1350945.14,0,0,0,1,0,0,0,0,0,684.2083333,84.15384615,1393.363636,428,0,0,0,0,0,0,13,1094,11,15327,65535,992,5,32,0,0,0,0,0,0,0,0,BENIGN
192.168.10.3-192.168.10.8-53-61344-17,192.168.10.8,61344,192.168.10.3,53,17,4/7/2017 2:27,152,2,2,70,102,35,35,35,0,51,51,51,0,1131578.947,26315.78947,50.66666667,82.56108849,146,3,3,3,0,3,3,3,3,0,3,3,0,0,0,0,40,40,13157.89474,13157.89474,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,40,0,0,0,0,0,0,2,70,2,102,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN
